Loc,ItemNumber,ReqMonth,StatQty,.model,ModelDate,AdjQty,ITEMDESC,ItmClsCd,RptClass,Brand,Channel
Cooler Department,601148,2022-07-01,21.99990011440191,mixed_rand,2021-03-01,21.99990011440191,Countertop Water Dispenser - Black,DISPEN-TT,DISPEN-TT,Primo,Domestic
Cooler Department,601148,2022-08-01,21.999892200817285,mixed_rand,2021-03-01,21.999892200817285,Countertop Water Dispenser - Black,DISPEN-TT,DISPEN-TT,Primo,Domestic
Cooler Department,601148,2022-09-01,18.49988837997102,mixed_rand,2021-03-01,18.49988837997102,Countertop Water Dispenser - Black,DISPEN-TT,DISPEN-TT,Primo,Domestic
Cooler Department,601225-B,2021-03-01,71.92759556549082,croston,2021-03-01,71.92759556549082,hTrio 2.0 Black & Stainless,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601225-B,2021-04-01,71.92759556549082,croston,2021-03-01,71.92759556549082,hTrio 2.0 Black & Stainless,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601225-B,2021-05-01,71.92759556549082,croston,2021-03-01,71.92759556549082,hTrio 2.0 Black & Stainless,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601225-B,2021-06-01,71.92759556549082,croston,2021-03-01,71.92759556549082,hTrio 2.0 Black & Stainless,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601225-B,2021-07-01,71.92759556549082,croston,2021-03-01,71.92759556549082,hTrio 2.0 Black & Stainless,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601225-B,2021-08-01,71.92759556549082,croston,2021-03-01,71.92759556549082,hTrio 2.0 Black & Stainless,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601225-B,2021-09-01,71.92759556549082,croston,2021-03-01,71.92759556549082,hTrio 2.0 Black & Stainless,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601225-B,2021-10-01,71.92759556549082,croston,2021-03-01,71.92759556549082,hTrio 2.0 Black & Stainless,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601225-B,2021-11-01,71.92759556549082,croston,2021-03-01,71.92759556549082,hTrio 2.0 Black & Stainless,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601225-B,2021-12-01,71.92759556549082,croston,2021-03-01,71.92759556549082,hTrio 2.0 Black & Stainless,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601225-B,2022-01-01,71.92759556549082,croston,2021-03-01,71.92759556549082,hTrio 2.0 Black & Stainless,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601225-B,2022-02-01,71.92759556549082,croston,2021-03-01,71.92759556549082,hTrio 2.0 Black & Stainless,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601225-B,2022-03-01,71.92759556549082,croston,2021-03-01,71.92759556549082,hTrio 2.0 Black & Stainless,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601225-B,2022-04-01,71.92759556549082,croston,2021-03-01,71.92759556549082,hTrio 2.0 Black & Stainless,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601225-B,2022-05-01,71.92759556549082,croston,2021-03-01,71.92759556549082,hTrio 2.0 Black & Stainless,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601225-B,2022-06-01,71.92759556549082,croston,2021-03-01,71.92759556549082,hTrio 2.0 Black & Stainless,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601225-B,2022-07-01,71.92759556549082,croston,2021-03-01,71.92759556549082,hTrio 2.0 Black & Stainless,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601225-B,2022-08-01,71.92759556549082,croston,2021-03-01,71.92759556549082,hTrio 2.0 Black & Stainless,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601225-B,2022-09-01,71.92759556549082,croston,2021-03-01,71.92759556549082,hTrio 2.0 Black & Stainless,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601225-B,2022-10-01,71.92759556549082,croston,2021-03-01,71.92759556549082,hTrio 2.0 Black & Stainless,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601225-B,2022-11-01,71.92759556549082,croston,2021-03-01,71.92759556549082,hTrio 2.0 Black & Stainless,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601229,2021-03-01,128.0293875435179,croston,2021-03-01,128.0293875435179,Gen 2 hTrio -  Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601229,2021-04-01,128.0293875435179,croston,2021-03-01,128.0293875435179,Gen 2 hTrio -  Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601229,2021-05-01,128.0293875435179,croston,2021-03-01,128.0293875435179,Gen 2 hTrio -  Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601229,2021-06-01,128.0293875435179,croston,2021-03-01,128.0293875435179,Gen 2 hTrio -  Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601229,2021-07-01,128.0293875435179,croston,2021-03-01,128.0293875435179,Gen 2 hTrio -  Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601229,2021-08-01,128.0293875435179,croston,2021-03-01,128.0293875435179,Gen 2 hTrio -  Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601229,2021-09-01,128.0293875435179,croston,2021-03-01,128.0293875435179,Gen 2 hTrio -  Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601229,2021-10-01,128.0293875435179,croston,2021-03-01,128.0293875435179,Gen 2 hTrio -  Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601229,2021-11-01,128.0293875435179,croston,2021-03-01,128.0293875435179,Gen 2 hTrio -  Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601229,2021-12-01,128.0293875435179,croston,2021-03-01,128.0293875435179,Gen 2 hTrio -  Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601229,2022-01-01,128.0293875435179,croston,2021-03-01,128.0293875435179,Gen 2 hTrio -  Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601229,2022-02-01,128.0293875435179,croston,2021-03-01,128.0293875435179,Gen 2 hTrio -  Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601229,2022-03-01,128.0293875435179,croston,2021-03-01,128.0293875435179,Gen 2 hTrio -  Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601229,2022-04-01,128.0293875435179,croston,2021-03-01,128.0293875435179,Gen 2 hTrio -  Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601229,2022-05-01,128.0293875435179,croston,2021-03-01,128.0293875435179,Gen 2 hTrio -  Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601229,2022-06-01,128.0293875435179,croston,2021-03-01,128.0293875435179,Gen 2 hTrio -  Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601229,2022-07-01,128.0293875435179,croston,2021-03-01,128.0293875435179,Gen 2 hTrio -  Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601229,2022-08-01,128.0293875435179,croston,2021-03-01,128.0293875435179,Gen 2 hTrio -  Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601229,2022-09-01,128.0293875435179,croston,2021-03-01,128.0293875435179,Gen 2 hTrio -  Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601229,2022-10-01,128.0293875435179,croston,2021-03-01,128.0293875435179,Gen 2 hTrio -  Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601229,2022-11-01,128.0293875435179,croston,2021-03-01,128.0293875435179,Gen 2 hTrio -  Black,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601240-B,2021-03-01,15.54166524709802,moving_avg,2021-03-01,15.54166524709802,hTrio 2.0 White,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601240-B,2021-04-01,15.54166524709802,moving_avg,2021-03-01,15.54166524709802,hTrio 2.0 White,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601240-B,2021-05-01,15.54166524709802,moving_avg,2021-03-01,15.54166524709802,hTrio 2.0 White,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601240-B,2021-06-01,15.54166524709802,moving_avg,2021-03-01,15.54166524709802,hTrio 2.0 White,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601240-B,2021-07-01,15.54166524709802,moving_avg,2021-03-01,15.54166524709802,hTrio 2.0 White,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601240-B,2021-08-01,15.54166524709802,moving_avg,2021-03-01,15.54166524709802,hTrio 2.0 White,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601240-B,2021-09-01,15.54166524709802,moving_avg,2021-03-01,15.54166524709802,hTrio 2.0 White,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601240-B,2021-10-01,15.54166524709802,moving_avg,2021-03-01,15.54166524709802,hTrio 2.0 White,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601240-B,2021-11-01,15.54166524709802,moving_avg,2021-03-01,15.54166524709802,hTrio 2.0 White,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601240-B,2021-12-01,15.54166524709802,moving_avg,2021-03-01,15.54166524709802,hTrio 2.0 White,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601240-B,2022-01-01,15.54166524709802,moving_avg,2021-03-01,15.54166524709802,hTrio 2.0 White,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601240-B,2022-02-01,15.54166524709802,moving_avg,2021-03-01,15.54166524709802,hTrio 2.0 White,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601240-B,2022-03-01,15.54166524709802,moving_avg,2021-03-01,15.54166524709802,hTrio 2.0 White,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601240-B,2022-04-01,15.54166524709802,moving_avg,2021-03-01,15.54166524709802,hTrio 2.0 White,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601240-B,2022-05-01,15.54166524709802,moving_avg,2021-03-01,15.54166524709802,hTrio 2.0 White,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601240-B,2022-06-01,15.54166524709802,moving_avg,2021-03-01,15.54166524709802,hTrio 2.0 White,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601240-B,2022-07-01,15.54166524709802,moving_avg,2021-03-01,15.54166524709802,hTrio 2.0 White,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601240-B,2022-08-01,15.54166524709802,moving_avg,2021-03-01,15.54166524709802,hTrio 2.0 White,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601240-B,2022-09-01,15.54166524709802,moving_avg,2021-03-01,15.54166524709802,hTrio 2.0 White,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601240-B,2022-10-01,15.54166524709802,moving_avg,2021-03-01,15.54166524709802,hTrio 2.0 White,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601240-B,2022-11-01,15.54166524709802,moving_avg,2021-03-01,15.54166524709802,hTrio 2.0 White,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601240-B,2022-12-01,15.54166524709802,moving_avg,2021-03-01,15.54166524709802,hTrio 2.0 White,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601242-C,2021-03-01,40.26315695681301,moving_avg,2021-03-01,40.26315695681301,Smart Touch Bottom Loading Water Dispenser,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601242-C,2021-04-01,40.26315695681301,moving_avg,2021-03-01,40.26315695681301,Smart Touch Bottom Loading Water Dispenser,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601242-C,2021-05-01,40.26315695681301,moving_avg,2021-03-01,40.26315695681301,Smart Touch Bottom Loading Water Dispenser,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601242-C,2021-06-01,40.26315695681301,moving_avg,2021-03-01,40.26315695681301,Smart Touch Bottom Loading Water Dispenser,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601242-C,2021-07-01,40.26315695681301,moving_avg,2021-03-01,40.26315695681301,Smart Touch Bottom Loading Water Dispenser,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601242-C,2021-08-01,40.26315695681301,moving_avg,2021-03-01,40.26315695681301,Smart Touch Bottom Loading Water Dispenser,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601242-C,2021-09-01,40.26315695681301,moving_avg,2021-03-01,40.26315695681301,Smart Touch Bottom Loading Water Dispenser,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601242-C,2021-10-01,40.26315695681301,moving_avg,2021-03-01,40.26315695681301,Smart Touch Bottom Loading Water Dispenser,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601242-C,2021-11-01,40.26315695681301,moving_avg,2021-03-01,40.26315695681301,Smart Touch Bottom Loading Water Dispenser,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601242-C,2021-12-01,40.26315695681301,moving_avg,2021-03-01,40.26315695681301,Smart Touch Bottom Loading Water Dispenser,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601242-C,2022-01-01,40.26315695681301,moving_avg,2021-03-01,40.26315695681301,Smart Touch Bottom Loading Water Dispenser,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601242-C,2022-02-01,40.26315695681301,moving_avg,2021-03-01,40.26315695681301,Smart Touch Bottom Loading Water Dispenser,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601242-C,2022-03-01,40.26315695681301,moving_avg,2021-03-01,40.26315695681301,Smart Touch Bottom Loading Water Dispenser,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601242-C,2022-04-01,40.26315695681301,moving_avg,2021-03-01,40.26315695681301,Smart Touch Bottom Loading Water Dispenser,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601242-C,2022-05-01,40.26315695681301,moving_avg,2021-03-01,40.26315695681301,Smart Touch Bottom Loading Water Dispenser,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601242-C,2022-06-01,40.26315695681301,moving_avg,2021-03-01,40.26315695681301,Smart Touch Bottom Loading Water Dispenser,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601242-C,2022-07-01,40.26315695681301,moving_avg,2021-03-01,40.26315695681301,Smart Touch Bottom Loading Water Dispenser,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601242-C,2022-08-01,40.26315695681301,moving_avg,2021-03-01,40.26315695681301,Smart Touch Bottom Loading Water Dispenser,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601242-C,2022-09-01,40.26315695681301,moving_avg,2021-03-01,40.26315695681301,Smart Touch Bottom Loading Water Dispenser,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601242-C,2022-10-01,40.26315695681301,moving_avg,2021-03-01,40.26315695681301,Smart Touch Bottom Loading Water Dispenser,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601242-C,2022-11-01,40.26315695681301,moving_avg,2021-03-01,40.26315695681301,Smart Touch Bottom Loading Water Dispenser,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601243-C,2021-03-01,81.0257029933665,croston,2021-03-01,81.0257029933665,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Cooler Department,601243-C,2021-04-01,81.0257029933665,croston,2021-03-01,81.0257029933665,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Cooler Department,601243-C,2021-05-01,81.0257029933665,croston,2021-03-01,81.0257029933665,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Cooler Department,601243-C,2021-06-01,81.0257029933665,croston,2021-03-01,81.0257029933665,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Cooler Department,601243-C,2021-07-01,81.0257029933665,croston,2021-03-01,81.0257029933665,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Cooler Department,601243-C,2021-08-01,81.0257029933665,croston,2021-03-01,81.0257029933665,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Cooler Department,601243-C,2021-09-01,81.0257029933665,croston,2021-03-01,81.0257029933665,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Cooler Department,601243-C,2021-10-01,81.0257029933665,croston,2021-03-01,81.0257029933665,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Cooler Department,601243-C,2021-11-01,81.0257029933665,croston,2021-03-01,81.0257029933665,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Cooler Department,601243-C,2021-12-01,81.0257029933665,croston,2021-03-01,81.0257029933665,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Cooler Department,601243-C,2022-01-01,81.0257029933665,croston,2021-03-01,81.0257029933665,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Cooler Department,601243-C,2022-02-01,81.0257029933665,croston,2021-03-01,81.0257029933665,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Cooler Department,601243-C,2022-03-01,81.0257029933665,croston,2021-03-01,81.0257029933665,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Cooler Department,601243-C,2022-04-01,81.0257029933665,croston,2021-03-01,81.0257029933665,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Cooler Department,601243-C,2022-05-01,81.0257029933665,croston,2021-03-01,81.0257029933665,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Cooler Department,601243-C,2022-06-01,81.0257029933665,croston,2021-03-01,81.0257029933665,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Cooler Department,601243-C,2022-07-01,81.0257029933665,croston,2021-03-01,81.0257029933665,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Cooler Department,601243-C,2022-08-01,81.0257029933665,croston,2021-03-01,81.0257029933665,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Cooler Department,601243-C,2022-09-01,81.0257029933665,croston,2021-03-01,81.0257029933665,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Cooler Department,601243-C,2022-10-01,81.0257029933665,croston,2021-03-01,81.0257029933665,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Cooler Department,601243-C,2022-11-01,81.0257029933665,croston,2021-03-01,81.0257029933665,Water Dispenser + Pet Station in over carton,DISPEN-TL,DISPEN-TL,Primo,Domestic
Cooler Department,601244,2021-03-01,17.999932208394345,rw,2021-03-01,17.999932208394345,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Cooler Department,601244,2021-04-01,17.99992252387925,rw,2021-03-01,17.99992252387925,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Cooler Department,601244,2021-05-01,17.999912839364157,rw,2021-03-01,17.999912839364157,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Cooler Department,601244,2021-06-01,17.99990315484906,rw,2021-03-01,17.99990315484906,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Cooler Department,601244,2021-07-01,17.99989347033397,rw,2021-03-01,17.99989347033397,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Cooler Department,601244,2021-08-01,17.999883785818877,rw,2021-03-01,17.999883785818877,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Cooler Department,601244,2021-09-01,17.99987410130378,rw,2021-03-01,17.99987410130378,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Cooler Department,601244,2021-10-01,17.99986441678869,rw,2021-03-01,17.99986441678869,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Cooler Department,601244,2021-11-01,17.999854732273594,rw,2021-03-01,17.999854732273594,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Cooler Department,601244,2021-12-01,17.9998450477585,rw,2021-03-01,17.9998450477585,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Cooler Department,601244,2022-01-01,17.999835363243406,rw,2021-03-01,17.999835363243406,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Cooler Department,601244,2022-02-01,17.999825678728314,rw,2021-03-01,17.999825678728314,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Cooler Department,601244,2022-03-01,17.99981599421322,rw,2021-03-01,17.99981599421322,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Cooler Department,601244,2022-04-01,17.999806309698126,rw,2021-03-01,17.999806309698126,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Cooler Department,601244,2022-05-01,17.99979662518303,rw,2021-03-01,17.99979662518303,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Cooler Department,601244,2022-06-01,17.99978694066794,rw,2021-03-01,17.99978694066794,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Cooler Department,601244,2022-07-01,17.999777256152843,rw,2021-03-01,17.999777256152843,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Cooler Department,601244,2022-08-01,17.99976757163775,rw,2021-03-01,17.99976757163775,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Cooler Department,601244,2022-09-01,17.99975788712266,rw,2021-03-01,17.99975788712266,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Cooler Department,601244,2022-10-01,17.999748202607563,rw,2021-03-01,17.999748202607563,Electric pump,DISPEN-TT,DISPEN-TT,Primo,Domestic
Cooler Department,601272-C,2021-03-01,6.9999786911196145,rw,2021-03-01,6.9999786911196145,Baby Dispenser in brown overcarton,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601272-C,2021-04-01,6.9999744293435375,rw,2021-03-01,6.9999744293435375,Baby Dispenser in brown overcarton,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601272-C,2021-05-01,6.99997016756746,rw,2021-03-01,6.99997016756746,Baby Dispenser in brown overcarton,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601272-C,2021-06-01,6.999965905791383,rw,2021-03-01,6.999965905791383,Baby Dispenser in brown overcarton,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601272-C,2021-07-01,6.999961644015306,rw,2021-03-01,6.999961644015306,Baby Dispenser in brown overcarton,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601272-C,2021-08-01,6.999957382239229,rw,2021-03-01,6.999957382239229,Baby Dispenser in brown overcarton,DISPEN-BL,DISPEN-BL,Primo,Domestic
Cooler Department,601272-C,2021-09-01,6.999953120463152,rw,2021-03-01,6.999953120463152,Baby Dispenser in brown overcarton,DISPEN-BL,DISPEN-BL,Primo,Domestic
